1225,Steven Spielberg,Drama|History|Thriller,Bridge of Spies ,7.6
1226,John Moore,Action|Drama|Thriller|War,Behind Enemy Lines ,6.4
1227,Nicholas Stoller,Comedy|Music,Get Him to the Greek ,6.4
1228,Peter Chelsom,Comedy|Drama|Romance,Shall We Dance ,6.1
1229,Joe Dante,Action|Adventure|Comedy|Family|Sci-Fi,Small Soldiers ,6.1
1230,Mark A.Z. Dippé,Action|Horror,Spawn ,5.2
1231,Kevin Reynolds,Action|Adventure|Drama|Romance|Thriller,The Count of Monte Cristo ,7.7
1232,Brad Furman,Crime|Drama|Thriller,The Lincoln Lawyer ,7.3
1233,Jaume Collet-Serra,Action|Mystery|Thriller,Unknown ,6.9
1234,Christopher Nolan,Drama|Mystery|Sci-Fi|Thriller,The Prestige ,8.5
1235,Sean Anders,Comedy|Crime,Horrible Bosses 2 ,6.3
1236,Cal Brunker,Adventure|Animation|Comedy|Family|Sci-Fi,Escape from Planet Earth ,5.9
1237,Mel Gibson,Action|Adventure|Drama|Thriller,Apocalypto ,7.8
1238,John Glen,Action|Adventure|Thriller,The Living Daylights ,6.7
1239,Nimród Antal,Action|Adventure|Sci-Fi|Thriller,Predators ,6.4
1240,Ivan Reitman,Comedy|Crime|Romance,Legal Eagles ,5.9
1241,David Koepp,Mystery|Thriller,Secret Window ,6.6
1242,Alejandro Agresti,Drama|Fantasy|Romance,The Lake House ,6.8
1243,Iain Softley,Horror|Mystery|Thriller,The Skeleton Key ,6.5
1244,Peter Hedges,Comedy|Drama|Family|Fantasy,The Odd Life of Timothy Green ,6.6
1245,Paul Weiland,Comedy|Romance,Made of Honor ,5.8
1246,Clint Eastwood,Biography|Drama|Music|Musical,Jersey Boys ,6.9
1247,Francis Ford Coppola,Crime|Drama|Thriller,The Rainmaker ,7.1
1248,Mathieu Kassovitz,Horror|Mystery|Thriller,Gothika ,5.8
1249,Steven Spielberg,Drama|History,Amistad ,7.2
1250,John McTiernan,Adventure|Drama|Romance,Medicine Man ,6
1251,Colin Strause,Action|Horror|Sci-Fi|Thriller,Aliens vs. Predator: Requiem ,4.7
1252,Donald Petrie,Comedy|Family,Ri¢hie Ri¢h ,5.2
1253,Joan Chen,Drama|Romance,Autumn in New York ,5.5
1254,Marc Lawrence,Comedy|Music|Romance,Music and Lyrics ,6.5
1255,Greg Mottola,Adventure|Comedy|Sci-Fi,Paul ,7
1256,Anne Fletcher,Comedy|Drama,The Guilt Trip ,5.8
1257,Wes Craven,Horror|Mystery,Scream 4 ,6.2
1258,Joel Schumacher,Mystery|Thriller,8MM ,6.5
1259,Oliver Stone,Biography|Drama|Music|Musical,The Doors ,7.2
1260,Jake Kasdan,Comedy,Sex Tape ,5.1
1261,Diane Keaton,Comedy|Drama,Hanging Up ,4.7
1262,Steven Quale,Horror,Final Destination 5 ,5.9
1263,Kelly Makin,Comedy|Crime|Romance,Mickey Blue Eyes ,5.8
1264,Mimi Leder,Drama,Pay It Forward ,7.2
1265,Bobby Farrelly,Comedy|Drama|Romance|Sport,Fever Pitch ,6.2
1266,,Animation|Comedy|Family,Arthur             ,7.4
1267,Steven Brill,Comedy|Drama,Drillbit Taylor ,5.7
1268,Seth MacFarlane,Comedy|Western,A Million Ways to Die in the West ,6.1
1269,Russell Mulcahy,Action|Adventure|Crime|Fantasy|Mystery|Thriller,The Shadow ,6
1270,Stephen Daldry,Adventure|Drama|Mystery,Extremely Loud & Incredibly Close ,6.9
1271,Roger Michell,Comedy|Drama|Romance,Morning Glory ,6.5
1272,Jim Sheridan,Biography|Crime|Drama|Music,Get Rich or Die Tryin' ,5
1273,Christian Duguay,Action|Adventure|Crime|Thriller,The Art of War ,5.7
1274,Chris Columbus,Drama|Musical|Romance,Rent ,7
1275,Chuck Russell,Crime|Drama|Horror|Thriller,Bless the Child ,5.1
1276,Sam Weisman,Comedy,The Out-of-Towners ,5.3
1277,John Frankenheimer,Horror|Sci-Fi|Thriller,The Island of Dr. Moreau ,4.4
1278,Peter Hyams,Action|Adventure|Romance,The Musketeer ,4.7
1279,Justin Chadwick,Biography|Drama|History|Romance,The Other Boleyn Girl ,6.7
1280,Pat O'Connor,Drama|Romance,Sweet November ,6.7
1281,Stephen Hopkins,Horror|Thriller,The Reaping ,5.7
1282,Martin Scorsese,Crime|Drama|Romance|Thriller,Mean Streets ,7.4
1283,Penny Marshall,Comedy|Drama,Renaissance Man ,6.1
1284,Olivier Megaton,Action|Crime|Drama|Thriller,Colombiana ,6.4
1285,Frederik Du Chau,Adventure|Animation|Comedy|Drama|Family|Fantasy|Musical,The Magic Sword: Quest for Camelot ,6.2
1286,Michael Caton-Jones,Crime|Drama|Mystery|Thriller,City by the Sea ,6.2
1287,Irwin Winkler,Drama|Romance,At First Sight ,5.9
1288,Joseph Kahn,Action|Comedy|Crime,Torque ,4
1289,Harold Becker,Drama|Thriller,City Hall ,6.2
1290,Paul Verhoeven,Drama,Showgirls ,4.6
1291,Sofia Coppola,Biography|Drama|History|Romance,Marie Antoinette ,6.4
1292,Barbet Schroeder,Action|Crime|Thriller,Kiss of Death ,5.9
1293,Stephen Kay,Action|Crime|Drama|Thriller,Get Carter ,5.1
1294,J.A. Bayona,Drama|Thriller,The Impossible ,7.6
1295,Elaine May,Action|Adventure|Comedy|Music|Thriller,Ishtar ,4.2
1296,Wes Anderson,Adventure|Animation|Comedy|Crime|Family,Fantastic Mr. Fox ,7.8
1297,Stephen Herek,Comedy|Romance,Life or Something Like It ,5.8
1298,John Carpenter,Comedy|Romance|Sci-Fi|Thriller,Memoirs of an Invisible Man ,5.9
1299,Jean-Pierre Jeunet,Comedy|Romance,Amélie ,8.4
1300,Dennie Gordon,Comedy|Crime|Family|Romance,New York Minute ,4.8
1301,Charles Shyer,Comedy|Drama|Romance,Alfie ,6.2
1302,Ken Kwapis,Biography|Drama|Romance,Big Miracle ,6.5
1303,Ulu Grosbard,Drama,The Deep End of the Ocean ,6.3
1304,William Malone,Crime|Horror|Thriller,Feardotcom ,3.3
1305,Paul Weitz,Action|Adventure|Fantasy|Thriller,Cirque du Freak: The Vampire's Assistant ,5.9
1306,Paul McGuigan,Drama|Horror|Sci-Fi|Thriller,Victor Frankenstein ,6
1307,Danny DeVito,Comedy,Duplex ,5.8
1308,Malcolm D. Lee,Comedy|Drama|Music,Soul Men ,6.5
1309,Jerry Jameson,Action|Adventure|Drama|Thriller,Raise the Titanic ,4.7
1310,Mic Rodgers,Action|Sci-Fi,Universal Soldier: The Return ,4.1
1311,Christian Alvart,Action|Horror|Mystery|Sci-Fi|Thriller,Pandorum ,6.8
1312,Gary Fleder,Drama|Mystery|Sci-Fi|Thriller,Impostor ,6.2
1313,Christian Duguay,Action|Adventure|Thriller,Extreme Ops ,4.5
1314,Jean-Marie Poiré,Comedy|Fantasy|Sci-Fi,Just Visiting ,5.8
1315,Danny Boyle,Adventure|Sci-Fi|Thriller,Sunshine ,7.3
1316,Brian Robbins,Comedy|Drama,A Thousand Words ,5.9
1317,Marc F. Adler,Adventure|Animation|Comedy|Fantasy|Romance,Delgo ,4.4
1318,Pierre Morel,Action|Crime|Drama|Mystery|Thriller,The Gunman ,5.8
1319,Geoffrey Sax,Action|Adventure|Family|Thriller,Alex Rider: Operation Stormbreaker ,5.1
1320,D.J. Caruso,Drama|Mystery|Thriller,Disturbia ,6.9
1321,Iain Softley,Comedy|Crime|Drama|Thriller,Hackers ,6.2
1322,Richard Shepard,Adventure|Comedy|Drama|Romance|Thriller|War,The Hunting Party ,6.9
1323,Joel Coen,Comedy|Fantasy,The Hudsucker Proxy ,7.3
1324,Peter Ho-Sun Chan,Action|Drama|History|Romance|War,The Warlords ,7.1
1325,Sergey Bodrov,Drama|History|War,Nomad: The Warrior ,6
1326,Joon-ho Bong,Action|Drama|Sci-Fi|Thriller,Snowpiercer ,7
1327,Bibo Bergeron,Adventure|Animation|Comedy|Fantasy|Music|Romance,A Monster in Paris ,6.8
1328,Jeff Nathanson,Comedy,The Last Shot ,5.7
1329,Alex Proyas,Action|Drama|Fantasy,The Crow ,7.6
1330,S.S. Rajamouli,Action|Adventure|Drama|Fantasy|War,Baahubali: The Beginning ,8.4
1331,Robert Schwentke,Drama|Fantasy|Romance|Sci-Fi,The Time Traveler's Wife ,7.1
1332,Michael Lehmann,Comedy|Romance,Because I Said So ,5.6
1333,Rob Cohen,Action|Crime|Thriller,The Fast and the Furious ,6.7
1334,Tim Burton,Animation|Comedy|Family|Horror|Sci-Fi,Frankenweenie ,7
1335,Joss Whedon,Action|Adventure|Sci-Fi|Thriller,Serenity ,8
1336,Charles S. Dutton,Biography|Drama|Romance|Sport,Against the Ropes ,5.3
1337,Richard Lester,Action|Comedy|Sci-Fi,Superman III ,4.9
1338,Peter Segal,Comedy|Sport,Grudge Match ,6.4
1339,John Woo,Action|Adventure|Drama|History|War,Red Cliff ,7.4
1340,Andy Tennant,Comedy|Romance,Sweet Home Alabama ,6.1
1341,Robert Luketic,Comedy|Romance,The Ugly Truth ,6.5
1342,Jonathan Lynn,Comedy,Sgt. Bilko ,5.7
1343,Robert Rodriguez,Action|Adventure|Comedy|Family|Sci-Fi,Spy Kids 2: Island of Lost Dreams ,5.1
1344,David Carson,Action|Adventure|Mystery|Sci-Fi|Thriller,Star Trek: Generations ,6.6
1345,Kar-Wai Wong,Action|Biography|Drama,The Grandmaster ,6.5
1346,Francis Lawrence,Drama|Romance,Water for Elephants ,6.9
1347,,Comedy|Family|Sci-Fi,3rd Rock from the Sun             ,7.8
1348,Yuefeng Song,Adventure|Animation|Family|Fantasy,Dragon Nest: Warriors' Dawn ,6.4
1349,Norman Jewison,Biography|Drama|Sport,The Hurricane ,7.6
1350,Michael Apted,Crime|Drama|Thriller,Enough ,5.6
1351,David Mirkin,Comedy|Crime|Romance,Heartbreakers ,6.2
1352,Andy Fickman,Action|Comedy|Crime,Paul Blart: Mall Cop 2 ,4.4
1353,Luis Mandoki,Drama|Romance,Angel Eyes ,5.6
1354,John Pasquin,Comedy|Drama,Joe Somebody ,5.5
1355,Roman Polanski,Mystery|Thriller,The Ninth Gate ,6.7
1356,Michael Apted,Crime|Drama|Mystery|Thriller,Extreme Measures ,6.1
1357,Stephen Herek,Drama|Music,Rock Star ,6.2
1358,Lee Daniels,Drama,Precious ,7.3
1359,Ridley Scott,Adventure|Drama,White Squall ,6.6
1360,John Carpenter,Horror|Mystery|Sci-Fi,The Thing ,8.2
1361,David Twohy,Action|Sci-Fi|Thriller,Riddick ,6.4
1362,Jeb Stuart,Crime|Mystery|Thriller,Switchback ,6.4
1363,Steve Miner,Action|Adventure|Drama|Thriller|Western,Texas Rangers ,5.2
1364,Gil Kenan,Adventure|Family|Fantasy|Sci-Fi,City of Ember ,6.5
1365,Paul Thomas Anderson,Drama,The Master ,7.1
1366,David Leland,Adventure|Comedy|History|Romance,Virgin Territory ,4.8
1367,Gary Fleder,Biography|Drama|Sport,The Express ,7.3
1368,J Blakeson,Action|Adventure|Sci-Fi|Thriller,The 5th Wave ,5.2
1369,Ryan Coogler,Drama|Sport,Creed ,7.7
1370,Ben Affleck,Crime|Drama|Thriller,The Town ,7.6
1371,Kirk Jones,Comedy|Drama|Romance,What to Expect When You're Expecting ,5.7
1372,Ethan Coen,Comedy|Drama,Burn After Reading ,7
1373,Jennifer Flackett,Adventure|Comedy|Family|Fantasy,Nim's Island ,6
1374,Ron Howard,Action|Biography|Drama|Sport,Rush ,8.1
1375,Paul Thomas Anderson,Drama,Magnolia ,8
1376,Kevin Smith,Action|Comedy|Crime,Cop Out ,5.6
1377,Christian Ditter,Comedy|Romance,How to Be Single ,6.1
1378,Charles Martin Smith,Drama|Family,Dolphin Tale ,6.9
1379,Catherine Hardwicke,Drama|Fantasy|Romance,Twilight ,5.2
1380,Nick Cassavetes,Crime|Drama|Thriller,John Q ,7
1381,Les Mayfield,Action|Comedy|Crime|Thriller,Blue Streak ,6.3
1382,Rawson Marshall Thurber,Comedy|Crime,We're the Millers ,7
1383,Fedor Bondarchuk,Action|Adventure|Sci-Fi,Obitaemyy ostrov ,5.3
1384,Jonathan Mostow,Action|Crime|Drama|Mystery|Thriller,Breakdown ,6.9
1385,Irvin Kershner,Action|Adventure|Thriller,Never Say Never Again ,6.2
1386,Steve Pink,Comedy|Sci-Fi,Hot Tub Time Machine ,6.4
1387,Charles Martin Smith,Drama|Family,Dolphin Tale 2 ,6.4
1388,John Frankenheimer,Action|Adventure|Crime|Drama|Family|Fantasy|Romance|Thriller,Reindeer Games ,5.7
1389,F. Gary Gray,Action|Crime|Drama|Thriller,A Man Apart ,6.1
1390,Cameron Crowe,Comedy|Drama|Romance,Aloha ,5.4
1391,Rob Reiner,Drama|History,Ghosts of Mississippi ,6.7
1392,Scott Hicks,Drama|Mystery|Romance|Thriller,Snow Falling on Cedars ,6.8
1393,Mikael Håfström,Drama|Horror|Mystery|Thriller,The Rite ,6
1394,Andrew Niccol,Drama|Sci-Fi|Thriller,Gattaca ,7.8
1395,Andrew Bergman,Biography|Comedy|Romance,Isn't She Great ,5.3
1396,Kirk De Micco,Adventure|Animation|Comedy|Family|Sci-Fi,Space Chimps ,4.5
1397,Chris Rock,Comedy,Head of State ,5.4
1398,Todd Phillips,Comedy,The Hangover ,7.8
1399,Wilson Yip,Action|Biography|Drama|History,Ip Man 3 ,7.2
1400,Jay Roach,Action|Adventure|Comedy|Crime,Austin Powers: The Spy Who Shagged Me ,6.6
1401,Tim Burton,Action|Adventure,Batman ,7.6
1402,Roland Joffé,Biography|Drama|War,There Be Dragons ,5.9
1403,Richard Donner,Action|Crime|Thriller,Lethal Weapon 3 ,6.7
1404,John Lee Hancock,Biography|Drama|Sport,The Blind Side ,7.7
1405,,Action|Comedy|Crime,Rush Hour             ,5.8
1406,Robert Rodriguez,Action|Adventure|Comedy|Family|Sci-Fi,Spy Kids ,5.4
1407,Seth Gordon,Comedy|Crime,Horrible Bosses ,6.9
1408,Ethan Coen,Adventure|Drama|Western,True Grit ,7.7
1409,David Frankel,Comedy|Drama|Romance,The Devil Wears Prada ,6.8
1410,Robert Wise,Adventure|Mystery|Sci-Fi,Star Trek: The Motion Picture ,6.4
1411,Seth Gordon,Comedy|Crime,Identity Thief ,5.7
1412,Martin Scorsese,Crime|Thriller,Cape Fear ,7.3
1413,Robert Luketic,Crime|Drama|Thriller,21,6.8
1414,Judd Apatow,Comedy|Romance,Trainwreck ,6.3
1415,Kevin Rodney Sullivan,Comedy|Romance,Guess Who ,5.9
1416,Anthony Minghella,Drama|Romance|War,The English Patient ,7.4
1417,Curtis Hanson,Crime|Drama|Mystery|Thriller,L.A. Confidential ,8.3
1418,Mike Mitchell,Adventure|Comedy|Family|Sci-Fi,Sky High ,6.2
1419,Frank Oz,Comedy,In & Out ,6.3
1420,Roger Donaldson,Action|Horror|Sci-Fi|Thriller,Species ,5.8
1421,Wes Craven,Horror,A Nightmare on Elm Street ,7.5
1422,Tarsem Singh,Horror|Sci-Fi|Thriller,The Cell ,6.3
1423,Randall Wallace,Action|Adventure,The Man in the Iron Mask ,6.4
1424,Randall Wallace,Biography|Drama|Family|History|Sport,Secretariat ,7.2
1425,Kevin Munroe,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,TMNT ,6.3
1426,Michael Tollin,Biography|Drama|Sport,Radio ,6.9
1427,Will Gluck,Comedy|Romance,Friends with Benefits ,6.6
1428,Nicholas Stoller,Comedy,Neighbors 2: Sorority Rising ,6
1429,John Lee Hancock,Biography|Comedy|Drama|History|Music,Saving Mr. Banks ,7.5
1430,Spike Lee,Biography|Drama|History|Romance,Malcolm X ,7.7
1431,Judd Apatow,Comedy,This Is 40 ,6.2
1432,Walt Becker,Comedy|Family,Old Dogs ,5.4
1433,Patrick Tatopoulos,Action|Adventure|Fantasy|Sci-Fi|Thriller,Underworld: Rise of the Lycans ,6.6
1434,Ken Kwapis,Comedy|Romance,License to Wed ,5.3
1435,Dennis Dugan,Comedy|Romance|Sport,The Benchwarmers ,5.6
1436,Gary David Goldberg,Comedy|Romance,Must Love Dogs ,5.9
1437,Mike Newell,Biography|Crime|Drama,Donnie Brasco ,7.8
1438,Paul W.S. Anderson,Action|Horror|Sci-Fi,Resident Evil ,6.7
1439,Tobe Hooper,Fantasy|Horror,Poltergeist ,7.4
1440,Ethan Coen,Comedy|Crime|Thriller,The Ladykillers ,6.2
1441,John Moore,Action|Crime|Drama|Mystery|Thriller,Max Payne ,5.4
1442,Andrew Niccol,Action|Sci-Fi|Thriller,In Time ,6.7
1443,Alan Poul,Comedy|Romance,The Back-up Plan ,5.3
1444,Luke Greenfield,Comedy|Drama|Romance,Something Borrowed ,5.9
1445,,Drama|Romance,Hit the Floor             ,7
1446,Gil Junger,Adventure|Comedy|Fantasy,Black Knight ,4.8
1447,Michael Ritchie,Comedy|Drama|Family|Sport,The Bad News Bears ,7.3
1448,Steven E. de Souza,Action|Adventure|Comedy|Thriller,Street Fighter ,3.8
1449,Roman Polanski,Biography|Drama|War,The Pianist ,8.5
1450,Albert Hughes,Horror|Mystery|Thriller,From Hell ,6.8
1451,Catherine Hardwicke,Drama|Family|Fantasy,The Nativity Story ,6.8
1452,Jaume Collet-Serra,Horror,House of Wax ,5.3
1453,Mike Nichols,Drama|Romance,Closer ,7.3
1454,Clint Eastwood,Biography|Crime|Drama,J. Edgar ,6.6
1455,Alexandre Aja,Horror|Mystery,Mirrors ,6.2
1456,Michael Rymer,Drama|Fantasy|Horror,Queen of the Damned ,5.2
1457,Stephen Hopkins,Action|Horror|Sci-Fi,Predator 2 ,6.2
1458,Gregory Hoblit,Crime|Drama|Thriller,Untraceable ,6.2
1459,Hugh Wilson,Comedy|Drama|Romance|Sci-Fi,Blast from the Past ,6.6
1460,Mike Hodges,Action|Adventure|Sci-Fi,Flash Gordon ,6.4
1461,Kevin Smith,Comedy|Drama|Romance,Jersey Girl ,6.2
1462,Rob Cohen,Action|Crime|Mystery|Thriller,Alex Cross ,5.1
1463,Clint Eastwood,Crime|Drama|Mystery|Thriller,Midnight in the Garden of Good and Evil ,6.6
1464,Scott Mann,Action|Crime|Thriller,Heist ,6.1
1465,Susanna White,Comedy|Family|Fantasy,Nanny McPhee Returns ,6.1
1466,Danny DeVito,Biography|Crime|Drama,Hoffa ,6.6
1467,Chris Carter,Drama|Mystery|Sci-Fi|Thriller,The X Files: I Want to Believe ,5.9
1468,Tommy O'Haver,Comedy|Family|Fantasy|Romance,Ella Enchanted ,6.3
1469,Peter Landesman,Biography|Drama|Sport,Concussion ,7.1
1470,John Singleton,Action|Mystery|Thriller,Abduction ,5
1471,Gary Chapman,Adventure|Animation|Comedy|Family|War,Valiant ,5.6
1472,Curtis Hanson,Comedy|Drama,Wonder Boys ,7.4
1473,Craig Mazin,Action|Comedy|Sci-Fi|Thriller,Superhero Movie ,4.5
1474,Allen Hughes,Crime|Drama|Thriller,Broken City ,6.2
1475,Wes Craven,Comedy|Horror,Cursed ,5
1476,David Koepp,Action|Crime|Thriller,Premium Rush ,6.5
1477,Anne Fletcher,Action|Comedy|Crime,Hot Pursuit ,5.1
1478,Shekhar Kapur,Adventure|Drama|Romance|War,The Four Feathers ,6.5
1479,Taylor Hackford,Action|Crime|Romance|Thriller,Parker ,6.2
1480,Richard Loncraine,Comedy|Romance|Sport,Wimbledon ,6.3
1481,Roger Kumble,Comedy|Family,Furry Vengeance ,3.8
1482,Kimble Rendall,Action|Horror|Sci-Fi,Bait ,5.2
1483,Peter Yates,Action|Adventure|Fantasy,Krull ,6
1484,Robert Redford,Drama|Thriller|War,Lions for Lambs ,6.2
1485,John Milius,Action|Drama|Thriller|War,Flight of the Intruder ,5.7
1486,Jake Kasdan,Comedy|Music,Walk Hard: The Dewey Cox Story ,6.7
1487,Lasse Hallström,Drama,The Shipping News ,6.8
1488,Les Mayfield,Action|Western,American Outlaws ,6
1489,Jean-Marc Vallée,Biography|Drama|History|Romance,The Young Victoria ,7.3
1490,Dominic Sena,Action|Crime|Mystery|Thriller,Whiteout ,5.5
1491,Terrence Malick,Drama|Fantasy,The Tree of Life ,6.7
1492,Hark Tsui,Action|Comedy|Thriller,Knock Off ,4.8
1493,David Ayer,Action|Crime|Drama|Thriller,Sabotage ,5.7
1494,Brian Helgeland,Action|Mystery|Thriller,The Order ,5.1
1495,Lexi Alexander,Action|Crime|Drama|Thriller,Punisher: War Zone ,6
1496,Peter Hewitt,Action|Adventure|Family|Sci-Fi,Zoom ,4.2
1497,Robert Zemeckis,Adventure|Biography|Drama|Thriller,The Walk ,7.4
1498,Ronny Yu,Action|Adventure|Fantasy,Warriors of Virtue ,4.6
1499,Ridley Scott,Comedy|Drama|Romance,A Good Year ,6.9
1500,,Crime|Drama|Mystery|Thriller,Luther             ,8.6
1501,Richard Donner,Drama,Radio Flyer ,6.9
1502,Taylor Hackford,Crime|Drama,"Blood In, Blood Out ",8
1503,Bille August,Action|Drama|Sci-Fi|Thriller,Smilla's Sense of Snow ,6.4
1504,Brian De Palma,Crime|Drama|Mystery|Thriller,Femme Fatale ,6.3
1505,Moustapha Akkad,Biography|Drama|History|War,Lion of the Desert ,8.4
1506,Jean-Paul Rappeneau,Adventure|Drama|Romance|War,The Horseman on the Roof ,7.1
1507,Ang Lee,Drama|Romance|War|Western,Ride with the Devil ,6.8
1508,Alejandro G. Iñárritu,Drama,Biutiful ,7.5
1509,Roland Joffé,Action|Adventure|Romance|Sci-Fi,The Lovers ,4.5
1510,Joachim Rønning,Action|Comedy|Crime|Western,Bandidas ,5.7
1511,Tony Kaye,Crime|Drama,Black Water Transit ,7.2
1512,Wes Ball,Action|Mystery|Sci-Fi|Thriller,The Maze Runner ,6.8
1513,Ken Scott,Comedy,Unfinished Business ,5.4
1514,Martin Scorsese,Drama|Romance,The Age of Innocence ,7.2
1515,Darren Aronofsky,Drama|Sci-Fi,The Fountain ,7.3
1516,Hugh Johnson,Action|Adventure|Comedy|Drama|Thriller,Chill Factor ,5.2
1517,Simon West,Action|Crime|Drama|Thriller,Stolen ,5.5
1518,Hayao Miyazaki,Adventure|Animation|Family|Fantasy,Ponyo ,7.7
1519,George Tillman Jr.,Drama|Romance,The Longest Ride ,7.1
1520,Rand Ravich,Drama|Sci-Fi|Thriller,The Astronaut's Wife ,5.3
1521,Hugh Hudson,Adventure|Drama|Romance,I Dreamed of Africa ,5.6
1522,Gabriele Muccino,Comedy|Romance|Sport,Playing for Keeps ,5.7
1523,Justin Chadwick,Biography|Drama|History,Mandela: Long Walk to Freedom ,7.1
1524,Warren Beatty,Biography|Drama|History|Romance,Reds ,7.5
1525,Rob Reiner,Drama|Thriller,A Few Good Men ,7.6
1526,Andrzej Bartkowiak,Action|Comedy|Crime|Drama|Thriller,Exit Wounds ,5.5
1527,Raja Gosnell,Action|Comedy|Crime,Big Momma's House ,5.1
1528,Jeremy Degruson,Adventure|Animation|Comedy|Family|Fantasy,Thunder and the House of Magic ,6.3
1529,Chris Gorak,Action|Adventure|Horror|Sci-Fi|Thriller,The Darkest Hour ,4.9
1530,Scott Speer,Drama|Music|Romance,Step Up Revolution ,6.5
1531,David R. Ellis,Action|Adventure|Crime|Drama|Thriller,Snakes on a Plane ,5.6
1532,Joe Charbanic,Crime|Horror|Mystery|Thriller,The Watcher ,5.3
1533,Jonathan Hensleigh,Action|Crime|Drama|Thriller,The Punisher ,6.5
1534,Danny Cannon,Drama|Romance|Sport,Goal! The Dream Begins ,6.8
1535,Boaz Yakin,Action|Crime|Thriller,Safe ,6.5
1536,Mike Newell,Comedy|Drama|Romance,Pushing Tin ,6
1537,Richard Marquand,Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode VI - Return of the Jedi ,8.4
1538,Neil Marshall,Action|Sci-Fi|Thriller,Doomsday ,6
1539,Stephen Daldry,Drama|Romance,The Reader ,7.6
1540,David Wain,Comedy,Wanderlust ,5.6
1541,Jon Favreau,Comedy|Family|Fantasy|Romance,Elf ,6.9
1542,Jon Turteltaub,Drama|Fantasy|Romance|Sci-Fi,Phenomenon ,6.4
1543,Brian Levant,Adventure|Comedy|Family|Sport,Snow Dogs ,5.1
1544,Richard Donner,Comedy|Drama|Fantasy,Scrooged ,7
1545,Jared Hess,Comedy|Family|Sport,Nacho Libre ,5.7
1546,Paul Feig,Comedy|Romance,Bridesmaids ,6.8
1547,Evan Goldberg,Comedy|Fantasy,This Is the End ,6.7
1548,Rupert Wainwright,Horror,Stigmata ,6.2
1549,George Tillman Jr.,Biography|Drama,Men of Honor ,7.2
1550,John Luessenhop,Action|Crime|Thriller,Takers ,6.2
1551,Justin Zackham,Comedy,The Big Wedding ,5.6
1552,John Whitesell,Action|Comedy|Crime,"Big Mommas: Like Father, Like Son ",4.4
1553,Duncan Jones,Mystery|Sci-Fi|Thriller,Source Code ,7.5
1554,Frank Marshall,Adventure|Biography|Drama|Thriller,Alive ,7.1
1555,Joel Schumacher,Mystery|Thriller,The Number 23 ,6.4
1556,Jean-Pierre Jeunet,Action|Adventure|Drama|Family,The Young and Prodigious T.S. Spivet ,7.1
1557,Steven Spielberg,Action|Comedy|War,1941,5.9
1558,John Gatins,Drama|Family|Sport,Dreamer: Inspired by a True Story ,6.9
1559,David Cronenberg,Crime|Drama|Thriller,A History of Violence ,7.5
1560,Louis Leterrier,Action|Crime|Thriller,Transporter 2 ,6.3
1561,Sam Raimi,Action|Thriller|Western,The Quick and the Dead ,6.4
1562,Peter Howitt,Comedy|Romance,Laws of Attraction ,5.9
1563,Martin Scorsese,Drama|Thriller,Bringing Out the Dead ,6.8
1564,Miguel Sapochnik,Action|Crime|Sci-Fi|Thriller,Repo Men ,6.3
1565,Hyung-rae Shim,Action|Drama|Fantasy|Horror|Thriller,Dragon Wars: D-War ,3.6
